value_id,task_id,field_id,value
2b271156-984b-41cf-97dc-e1176c5155ef,ef09e22e-243e-442d-83af-8ea27d87145b,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
2fe9fae5-3588-4bd3-b155-ba686d2da156,ef09e22e-243e-442d-83af-8ea27d87145b,afe9f798-5191-41f2-be6a-a08349a45e7f,2
1fa6d451-2ace-4aba-aa73-5f90f2686da9,f3eb9700-aec5-40c9-b00d-f2a6aaaef3e6,afe9f798-5191-41f2-be6a-a08349a45e7f,2
b9a73472-b43c-4cc9-b897-3a65eb71fb88,6d99b8d7-696d-4be0-8647-c146b6d20692,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
28bdd08e-851f-4af8-ad1c-d0b2d7937abc,6d99b8d7-696d-4be0-8647-c146b6d20692,afe9f798-5191-41f2-be6a-a08349a45e7f,3
705ee4d4-a179-41bf-84d6-9ca09c645d4c,83508df9-3d28-4af9-af03-522d20407e2f,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
b4aa61ba-c558-47bc-a51d-acfc43ad2eb8,83508df9-3d28-4af9-af03-522d20407e2f,afe9f798-5191-41f2-be6a-a08349a45e7f,8
3d4ed743-551f-4f67-b2e8-ade9eb4ebdfc,1ea21244-6c5b-4252-a9c3-ea6fd1a38bd5,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
7c3c493e-c409-4a6b-ac47-6d901915b856,1ea21244-6c5b-4252-a9c3-ea6fd1a38bd5,afe9f798-5191-41f2-be6a-a08349a45e7f,1
23cd69f4-1f49-4744-b6bc-f15d14712ead,016b7a47-6707-400c-b8a5-7fdd6247e88e,afe9f798-5191-41f2-be6a-a08349a45e7f,5
423ca282-40dc-4ad2-8153-653b9d2ba4ce,3ca78621-072b-4c78-bcec-5bf355a4b690,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
752f39f9-68dd-4667-88f0-16c35017e5ba,3ca78621-072b-4c78-bcec-5bf355a4b690,afe9f798-5191-41f2-be6a-a08349a45e7f,5
c1ee9a2f-d1ba-49f9-95e9-e9825a664e48,fcf1c39b-c9cc-42e2-a701-0501d0fb6c14,afe9f798-5191-41f2-be6a-a08349a45e7f,2
5126a65a-6eb8-478e-b140-faf0e1c6913d,863aa511-1720-4e85-bf53-15e4ceaa2d6e,afe9f798-5191-41f2-be6a-a08349a45e7f,2
ed9b7ee1-e300-4c24-9d32-2e87d0e3d105,64d62069-58a6-420c-ab02-37340b031bf0,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
40f20435-3593-4c8f-ad42-6a2bbd2c854f,64d62069-58a6-420c-ab02-37340b031bf0,afe9f798-5191-41f2-be6a-a08349a45e7f,5
9ddd33ad-d915-4966-92ef-42ed9adfd253,f23180a6-0d9a-4b53-b680-6f79ef1d71aa,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
1d1af634-b61d-4ef6-a316-a039698d958a,f23180a6-0d9a-4b53-b680-6f79ef1d71aa,afe9f798-5191-41f2-be6a-a08349a45e7f,1
6b572c4a-cd67-44bb-ae26-fdd6377089fe,53e354e7-246a-4c7a-a167-ab909de917cc,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
28312f88-6bfa-4650-abfd-fe5820e793f6,53e354e7-246a-4c7a-a167-ab909de917cc,afe9f798-5191-41f2-be6a-a08349a45e7f,3
dbaa5cd1-fac3-4b4b-8770-8d06a90d922a,5c35fad1-df82-439c-a6da-e11883b449c4,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
add94c4f-ff74-45c2-bf3e-31f6e18d4378,5c35fad1-df82-439c-a6da-e11883b449c4,afe9f798-5191-41f2-be6a-a08349a45e7f,5
2d2de45f-e3b8-4b9a-a795-ef71aaf80995,57a17a28-4471-4226-b1b9-58590c05bea1,afe9f798-5191-41f2-be6a-a08349a45e7f,8
a6c98354-f877-47b8-b983-53ece3207d49,84c0e482-b2e2-4541-8ad0-fcebe2afc174,1bf91eb8-ff29-4fa5-9d48-818343977711,High
67141060-f2bd-4061-b3c5-099ff5f8ee28,0bbfeedb-433a-4aa2-a22e-705ffbc70643,afe9f798-5191-41f2-be6a-a08349a45e7f,5
a6e9e854-edfd-4242-bc20-0ec8a3a4e3d3,79fc1d0c-ce74-4d42-9524-799d829d2b16,afe9f798-5191-41f2-be6a-a08349a45e7f,2
1138b7d4-42e1-4ef4-90ab-23aa50d96df9,405d2bb2-b90d-48c1-9715-20af51100502,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
affd667e-fa45-4ae5-ab42-877d3f38b036,405d2bb2-b90d-48c1-9715-20af51100502,afe9f798-5191-41f2-be6a-a08349a45e7f,3
6a4feacd-898d-4d0b-bda3-811e2fefd0c3,39f65653-8ae6-4cae-a1b3-98ca782fea55,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
ce8f30e1-6848-4c9b-bc93-d6ade01e6012,b91614eb-fd7e-4654-8c07-9c7a4b291e5e,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
a8a30b35-0df0-4ea3-bb38-f8e06c837bc4,b91614eb-fd7e-4654-8c07-9c7a4b291e5e,afe9f798-5191-41f2-be6a-a08349a45e7f,5
41026800-1aee-4e22-932a-722a780406ac,abe2dbab-9ec5-4993-a4bb-f6226c4ecad9,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
c2672927-8ed6-45e7-a2a9-caac7675c27e,abe2dbab-9ec5-4993-a4bb-f6226c4ecad9,afe9f798-5191-41f2-be6a-a08349a45e7f,3
5fe59cd1-45c1-4de3-836c-18e34c10e198,52089a1a-1719-493b-87e8-a808a47e8525,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
489f5ab7-4a4b-4843-935e-031691a47df4,6914afb4-e005-4bb5-9d25-cc8d35c3a444,1bf91eb8-ff29-4fa5-9d48-818343977711,High
7e6c59f2-1ae6-4217-a834-3d7235e3b6c8,6914afb4-e005-4bb5-9d25-cc8d35c3a444,afe9f798-5191-41f2-be6a-a08349a45e7f,5
1cfaa006-99c7-495c-8e78-4fc817b596b0,c2ae0873-18e7-4c75-97d6-c81129edc0a6,1bf91eb8-ff29-4fa5-9d48-818343977711,High
a2cd1b97-7421-49a2-b57a-ccc9fccf7446,c2ae0873-18e7-4c75-97d6-c81129edc0a6,afe9f798-5191-41f2-be6a-a08349a45e7f,5
7a01e49d-a1ca-4bcb-bb7d-12ddd39d7fad,f95ed7bb-9008-40d9-b9ec-c9cffff9253f,afe9f798-5191-41f2-be6a-a08349a45e7f,8
242dad38-be6a-4ea4-90d5-20d8e5b9f9ab,1905e661-5ecc-4098-861f-92a696d5568b,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
e1152e2b-d3d1-4597-9e99-ea46cfe3ee34,fae7de17-3159-4067-91c1-b09245120243,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
60122391-26f1-4e9c-b3cb-c7157b0fa51b,0eaffd9c-bf3d-4e02-b864-d794b2c3d568,afe9f798-5191-41f2-be6a-a08349a45e7f,2
a969ee5f-956c-4d96-bacb-569e78fb73cb,017eee7f-8190-4e6f-b845-4526c9275357,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
b76f1cc1-25a5-4abc-8b6c-d622bb8a695f,017eee7f-8190-4e6f-b845-4526c9275357,afe9f798-5191-41f2-be6a-a08349a45e7f,1
be1a4293-80de-4611-97fd-09ba46bd2549,49b22dff-a402-4ac2-875e-7a702fdfa54d,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
0638ca45-76d0-4720-a74c-6c127ca18f9c,2e4bdc84-c320-46f3-ac8b-6a9d77beda31,1bf91eb8-ff29-4fa5-9d48-818343977711,High
948a1432-05c8-48b6-887d-05eff7ca1f99,2e4bdc84-c320-46f3-ac8b-6a9d77beda31,afe9f798-5191-41f2-be6a-a08349a45e7f,2
ed423bee-f4bc-4e6f-82d3-fdff360a3a95,c3b282be-f915-4ae6-aba8-d7e64ce7acd8,1bf91eb8-ff29-4fa5-9d48-818343977711,High
fd171080-bc16-4883-b93d-7525f252bc68,c3b282be-f915-4ae6-aba8-d7e64ce7acd8,afe9f798-5191-41f2-be6a-a08349a45e7f,3
6ed7263a-ae24-4486-9bf0-dd431e1bf6e0,85a9d870-50d3-43b6-b4f7-30446a053e95,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
47306e17-f304-4069-97cf-42a76b11fea1,85a9d870-50d3-43b6-b4f7-30446a053e95,afe9f798-5191-41f2-be6a-a08349a45e7f,5
411d9c84-f0af-4c0a-8ed5-5db96080bcbc,b107f104-835e-4977-bc9c-e4ea64976b10,afe9f798-5191-41f2-be6a-a08349a45e7f,8
c58301ab-9777-475e-9fec-bda4cfa913ca,f3b95a3c-0a4b-4203-b8d2-7df655800a2a,1bf91eb8-ff29-4fa5-9d48-818343977711,High
9a614ce6-c61c-457c-a21c-e98aeb5dc9ec,f3b95a3c-0a4b-4203-b8d2-7df655800a2a,afe9f798-5191-41f2-be6a-a08349a45e7f,5
665a6813-1599-41a8-b9cb-e59ecb3fbf39,66bdbb53-48a3-4e9a-bbff-a44f463e0c3e,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
a7ec5fee-02e2-4e57-8424-03f26621ec7e,66bdbb53-48a3-4e9a-bbff-a44f463e0c3e,afe9f798-5191-41f2-be6a-a08349a45e7f,3
c97058f5-259e-488a-81a2-7c497faf2104,770a0253-9a8c-4ad6-9799-927223aa7ce5,afe9f798-5191-41f2-be6a-a08349a45e7f,3
85f2bf9c-0e02-4760-b598-692344216a14,6d6efee1-6242-4336-b4fe-a283f0597638,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
2accc736-46ce-452c-b4fe-a3746f94c8cd,6d6efee1-6242-4336-b4fe-a283f0597638,afe9f798-5191-41f2-be6a-a08349a45e7f,8
e99b1f26-bfe4-493d-9eb6-6bcfd04946b6,309809aa-ff11-4cfd-ac4c-6278fe5c243b,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
9fe51792-c612-4c9a-996a-cd6cb5a53de5,65ca485f-1f87-44bc-af02-abc5c122d394,1bf91eb8-ff29-4fa5-9d48-818343977711,High
bbd8ac05-8290-4321-abc3-ab611bcf4e03,65ca485f-1f87-44bc-af02-abc5c122d394,afe9f798-5191-41f2-be6a-a08349a45e7f,8
11247391-e46a-4a14-a2da-5adc67ce3e8a,5e5ffdf9-61b0-415d-9257-94c50aa7bf8f,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
16522cdd-31e9-4b8a-8bc7-278dadb381ff,71d7dbbb-567f-401f-af8c-fcbaf1dbf7b4,afe9f798-5191-41f2-be6a-a08349a45e7f,8
afac0062-cb39-45a4-9ef0-4b0d945c3aca,1059b6da-a84c-43d1-be4a-98588a3639e1,1bf91eb8-ff29-4fa5-9d48-818343977711,High
464eb677-b594-46a7-90e5-2a23c8487df1,f9ec1584-8b22-4790-85a7-3c6083b2fb56,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
caf968ec-4adc-4171-8a4e-e95901baec89,d410dfff-cf41-47e7-91ce-1c542dcf5800,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
fb350829-1224-418a-87bd-ade3ea744ff5,d410dfff-cf41-47e7-91ce-1c542dcf5800,afe9f798-5191-41f2-be6a-a08349a45e7f,8
867f356a-33c1-4a7f-be01-a27a542cb4de,be47ee47-807a-4ff6-b785-a51e0a56a3d5,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
f53def17-57ac-4b36-875a-ffcab445cee8,bb85e6ed-4f4a-4cfc-b1cb-a00c2325704b,1bf91eb8-ff29-4fa5-9d48-818343977711,High
27d5aedc-fd04-458b-9c99-aeba8210f313,bb85e6ed-4f4a-4cfc-b1cb-a00c2325704b,afe9f798-5191-41f2-be6a-a08349a45e7f,3
c1f465b1-5ca1-4ecd-aebc-2ecc5eee6165,1efdf8eb-0548-4901-b4e0-938c63c7bf0b,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
8f32111a-f3a7-4a2a-b231-45d4d3cee750,1efdf8eb-0548-4901-b4e0-938c63c7bf0b,afe9f798-5191-41f2-be6a-a08349a45e7f,8
65169dee-23dd-4d20-8bb6-4f6e03c4ea73,014ec523-9cb4-4d04-bca9-c0778a9ae088,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
b89f9bb2-e824-4df2-a0c8-9d8e59994767,617f095c-16e8-418b-a901-0b654e16b845,afe9f798-5191-41f2-be6a-a08349a45e7f,3
94981854-8f37-48a9-be3b-8fd2982ae841,c54acfe1-ec49-4104-996f-0eee7ae92c64,1bf91eb8-ff29-4fa5-9d48-818343977711,High
b203c5a8-1396-4e0d-8cd2-d22156741831,101ac3cf-fab1-4f7f-9b04-50fc9ec6d637,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
13d5c1e5-5614-487a-9f36-2e839a2c3ecb,101ac3cf-fab1-4f7f-9b04-50fc9ec6d637,afe9f798-5191-41f2-be6a-a08349a45e7f,1
baa005de-2a09-45bf-ad63-3829c74ff1ed,549720a8-5d0e-49b8-934b-48c684f17438,1bf91eb8-ff29-4fa5-9d48-818343977711,High
eb370acd-017c-4a6f-98c8-83943f7c9223,549720a8-5d0e-49b8-934b-48c684f17438,afe9f798-5191-41f2-be6a-a08349a45e7f,3
afc52798-9cd8-4c41-a24a-5c11fa25ad2c,0c1e0dd0-2811-48b3-a2c3-a4f776b28d0d,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
2a0bcd33-7e6f-4af6-bf59-fbe94918ce5f,0c1e0dd0-2811-48b3-a2c3-a4f776b28d0d,afe9f798-5191-41f2-be6a-a08349a45e7f,8
23211101-6421-4ce5-983e-faa37062b6c7,40e42667-26bb-4262-8c0c-75ad36e5a346,afe9f798-5191-41f2-be6a-a08349a45e7f,8
835ede86-9670-4e06-9e4c-55237919e283,dc38cd9f-a84e-43c2-808a-9d790d6c8b8d,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
16b3cc11-b79b-44d0-8573-52ff2e1e83ee,dc38cd9f-a84e-43c2-808a-9d790d6c8b8d,afe9f798-5191-41f2-be6a-a08349a45e7f,2
8eb12482-917a-4961-b42a-fa120a1ddb78,5ffae018-aa0e-4e4c-9899-e94ce1e49582,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
7b0b3797-b97c-42af-82bb-75aabb3bbab4,5ffae018-aa0e-4e4c-9899-e94ce1e49582,afe9f798-5191-41f2-be6a-a08349a45e7f,2
f003fb24-b04e-4445-b787-cec8f5ae85eb,bd225855-c0e3-441b-bc9d-fdfb2ece86f1,afe9f798-5191-41f2-be6a-a08349a45e7f,2
08db3a24-2c45-49d9-a025-666fc8fcc659,b8a2d3c9-c8b5-4fec-a27c-9ee9762dd3c9,afe9f798-5191-41f2-be6a-a08349a45e7f,8
b05deb5a-5316-4bc8-b294-5eae1d4fe4a1,adeeff1b-0964-42ba-aa0a-3a6f771bd176,afe9f798-5191-41f2-be6a-a08349a45e7f,2
214fa485-4d9b-4e66-bdbe-4d342530807d,54efaa55-267f-4589-b128-eb5cc17fec09,1bf91eb8-ff29-4fa5-9d48-818343977711,High
c9731684-1732-4407-b4b4-1c088eca24da,54efaa55-267f-4589-b128-eb5cc17fec09,afe9f798-5191-41f2-be6a-a08349a45e7f,1
6937c759-5db7-420e-a096-61c042924e4c,290adbd8-4a68-4938-a075-88232b62244c,afe9f798-5191-41f2-be6a-a08349a45e7f,3
6cd565c3-347e-4078-9ee7-e09213871d47,0c540c87-70ae-4a2c-8888-b617129dbebc,1bf91eb8-ff29-4fa5-9d48-818343977711,High
6609bbda-1532-4572-a93d-ec7f97ff7ffc,0c540c87-70ae-4a2c-8888-b617129dbebc,afe9f798-5191-41f2-be6a-a08349a45e7f,1
56da3cca-ca56-43df-ac2f-24090f3f7a73,5078545a-b4be-4a59-be20-fc2ef0d97fc9,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
61c97eaf-e654-4339-a7dd-f5d74a04d3d8,d216b5c1-f1d6-4ac5-ad7b-a1db10ba2d26,afe9f798-5191-41f2-be6a-a08349a45e7f,8
5db1be70-1351-4dad-abe3-074868ffdeb4,c1d05dd2-6f95-4805-aa51-70488baab624,1bf91eb8-ff29-4fa5-9d48-818343977711,High
02700b69-c98b-4985-9c92-9fc17ff3ec51,c1d05dd2-6f95-4805-aa51-70488baab624,afe9f798-5191-41f2-be6a-a08349a45e7f,5
1d921a07-f71d-451d-a5ae-6f4bb8408667,c351368f-b5b2-48f5-8d64-73c4802564cd,afe9f798-5191-41f2-be6a-a08349a45e7f,8
22c56c76-61df-4718-9a56-b302724dc72c,7588e281-6ed4-4318-8fb5-921fc55a69e3,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
34065afa-2a11-4b62-82ed-2d8f0b2dc08d,7588e281-6ed4-4318-8fb5-921fc55a69e3,afe9f798-5191-41f2-be6a-a08349a45e7f,3
546c3b8a-0731-43b0-adff-ae4c2be940c0,1a401502-73d1-499f-a926-cc1e2fdb22b1,1bf91eb8-ff29-4fa5-9d48-818343977711,High
8e281389-4064-4fdb-a59a-0176d8ca6eec,4df78e61-ac2d-4677-966e-9b56f67618e3,1bf91eb8-ff29-4fa5-9d48-818343977711,High
33a851bb-b910-4851-963e-92f932fcb614,5776726b-970f-4e7f-9347-7f09b9b95777,1bf91eb8-ff29-4fa5-9d48-818343977711,High
06d91f7a-61eb-4ff9-815d-ccb471155564,5776726b-970f-4e7f-9347-7f09b9b95777,afe9f798-5191-41f2-be6a-a08349a45e7f,1
c6c469af-dd9f-46ed-bc40-ae3e3226112e,9cff6cb3-a193-4666-94c5-35a86415b94f,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
4f5997bf-4561-4b4b-aae9-52f5f7d64d5d,9cff6cb3-a193-4666-94c5-35a86415b94f,afe9f798-5191-41f2-be6a-a08349a45e7f,5
760a9152-132d-4726-b799-958d1e1bf06b,7e8e7da4-5a5a-479e-a8ac-d9dd8740a83d,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
a2c3533c-de1e-4085-842e-ea76b21d3a37,7e8e7da4-5a5a-479e-a8ac-d9dd8740a83d,afe9f798-5191-41f2-be6a-a08349a45e7f,3
e70ffc9e-ec56-4362-923b-d5568f78f4c8,87a13e38-7a1c-415f-896e-76b89c8de350,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
ba380b45-75d9-4996-8606-997bee7ce0d2,87a13e38-7a1c-415f-896e-76b89c8de350,afe9f798-5191-41f2-be6a-a08349a45e7f,3
cf98003c-37d5-4c54-9b59-6823841cf6a2,d4d0b693-cafe-43d7-b56a-56eaf05858d1,afe9f798-5191-41f2-be6a-a08349a45e7f,8
6309ea93-038f-44de-a2c3-2de9ac7eff6b,a11ddd8e-c8dd-4dc4-b3d0-34de0305c808,afe9f798-5191-41f2-be6a-a08349a45e7f,1
94436948-985d-4f2d-be06-547672687f04,056be1a8-90d0-4fea-b6eb-1359e226ba33,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
6678d10d-4824-48ae-b57d-f6ad01420410,056be1a8-90d0-4fea-b6eb-1359e226ba33,afe9f798-5191-41f2-be6a-a08349a45e7f,1
549cef68-af81-4ab6-8ccc-616ffee6aa61,388c96e5-6855-46bb-ad93-02897dfa32d3,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
bab5fc0a-7819-4037-ae7a-eb0419893fe8,388c96e5-6855-46bb-ad93-02897dfa32d3,afe9f798-5191-41f2-be6a-a08349a45e7f,5
933d747c-118b-44a2-9052-47e9d9840b4c,8f8404f6-f579-489d-bb71-bfc9d63e084f,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
64c9425e-e121-45e0-8efb-8e267d437692,8f8404f6-f579-489d-bb71-bfc9d63e084f,afe9f798-5191-41f2-be6a-a08349a45e7f,2
1ee1f2d9-b889-401a-83cb-3f17f9330755,983bd4be-78ff-4ba7-929c-c11750980742,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
aa260bfd-cc42-424d-ba3c-dbca337e6347,983bd4be-78ff-4ba7-929c-c11750980742,afe9f798-5191-41f2-be6a-a08349a45e7f,3
c3e958b1-f219-4530-9bfe-ada1e02bcc85,c68a5a29-9e69-4c6c-938c-eaf460a25fa1,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
eccd0be2-4338-4f7e-81ab-31bf67984994,c68a5a29-9e69-4c6c-938c-eaf460a25fa1,afe9f798-5191-41f2-be6a-a08349a45e7f,3
cb106c0b-ae4e-4569-b3d8-b1ec4dea9fdb,9a71bda2-5454-466b-a182-716c2d2f95ed,1bf91eb8-ff29-4fa5-9d48-818343977711,High
a7718f41-79e5-47c8-ac82-800ac8516256,9a71bda2-5454-466b-a182-716c2d2f95ed,afe9f798-5191-41f2-be6a-a08349a45e7f,2
c615dfc7-2c37-4a42-982b-61972e3d70ee,05972e8a-efe3-4a6a-890f-40a47b0aae65,1bf91eb8-ff29-4fa5-9d48-818343977711,High
9c572822-5948-4a25-bbc5-76a0f941bafb,05972e8a-efe3-4a6a-890f-40a47b0aae65,afe9f798-5191-41f2-be6a-a08349a45e7f,1
8300f0b4-8b5c-4167-93e4-993ee601aa34,7d160995-d571-4db1-a883-45520b02cd06,1bf91eb8-ff29-4fa5-9d48-818343977711,High
06cc9b0a-8db3-42fa-8dcc-78126a88a760,7d160995-d571-4db1-a883-45520b02cd06,afe9f798-5191-41f2-be6a-a08349a45e7f,2
e530403f-8c1b-4d99-a25f-f5ec5c4370ff,40b20964-12f7-46b9-9cfd-58ed40ae59ad,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
18686d80-f68b-46bf-84f3-a6099dc132f7,40b20964-12f7-46b9-9cfd-58ed40ae59ad,afe9f798-5191-41f2-be6a-a08349a45e7f,8
fa75e371-41fb-44f1-ae10-521245af843b,e7035752-3c89-474f-b8fc-28daf1545703,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
12e9b2b6-fdb1-4215-94c5-f513c9c5a723,e7035752-3c89-474f-b8fc-28daf1545703,afe9f798-5191-41f2-be6a-a08349a45e7f,3
0a7c9364-9b98-4193-9375-475d8a690a97,675fb81f-f494-44ec-b354-af315c57f703,1bf91eb8-ff29-4fa5-9d48-818343977711,High
e7cf0888-077e-46d7-b408-3bec1b8b1f88,675fb81f-f494-44ec-b354-af315c57f703,afe9f798-5191-41f2-be6a-a08349a45e7f,2
019e2aa6-df30-4392-9142-95c8c2afe5d4,7d2a27be-547c-4fb1-a7e1-1b80bb003b26,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
6ec0c3a4-ca39-4a77-a431-455b093e6c7d,7d2a27be-547c-4fb1-a7e1-1b80bb003b26,afe9f798-5191-41f2-be6a-a08349a45e7f,1
8d117fc8-6aed-4b72-b021-77695262c726,8a9b91e6-c427-4b34-aa69-d4918f9c1502,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
77fb9545-eccf-4613-b895-752c1e8ea056,8a9b91e6-c427-4b34-aa69-d4918f9c1502,afe9f798-5191-41f2-be6a-a08349a45e7f,5
7506f077-f5cb-4798-9265-43a516e8f219,6cb2b323-723c-4715-884f-b359bbb90c3e,1bf91eb8-ff29-4fa5-9d48-818343977711,Low
d19f25e0-a55f-4533-b6b4-f3e23c3d0cac,85ec97ea-0224-47e4-8b23-8050f7d59bf7,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
368a761f-0883-4278-a76a-93da6c622ac0,85ec97ea-0224-47e4-8b23-8050f7d59bf7,afe9f798-5191-41f2-be6a-a08349a45e7f,2
d93cb74c-49ea-4fb1-b0a8-242c25796add,9db2b655-4e6f-41ec-be04-a9abe91a81e1,afe9f798-5191-41f2-be6a-a08349a45e7f,2
5a5b08c4-2767-44b0-abc6-e7b51a97585e,96477e10-05b0-40ff-a89e-1427743f2ff3,1bf91eb8-ff29-4fa5-9d48-818343977711,Medium
f67adc08-f3a6-44cd-ba1e-49f505f50ea5,96477e10-05b0-40ff-a89e-1427743f2ff3,afe9f798-5191-41f2-be6a-a08349a45e7f,2
bea7a3ee-c0bb-441c-8979-e8b659192076,451e6f0c-b51c-44c4-abae-19c119d35139,354d53ef-94ae-46cf-b649-7636a5a7a88d,Low
d55be45c-bb80-477d-8005-0707c001ee3d,451e6f0c-b51c-44c4-abae-19c119d35139,fbc2bc57-8b91-45e2-8521-ef0f27877a2c,8
1763a0e2-f3da-4a9c-85c6-f8a2f019d03b,0eca0838-d3cf-4267-8cab-392a24fffc6a,354d53ef-94ae-46cf-b649-7636a5a7a88d,High
890daa70-07fb-4387-af41-b96e3dfcf938,0eca0838-d3cf-4267-8cab-392a24fffc6a,fbc2bc57-8b91-45e2-8521-ef0f27877a2c,5
d8454524-aed9-4ea7-b59a-619eb11a50c1,731a5329-63db-4551-8dfc-008cedb84102,354d53ef-94ae-46cf-b649-7636a5a7a88d,High
9bce5d8f-cc26-4530-b782-26aca48c6e35,731a5329-63db-4551-8dfc-008cedb84102,fbc2bc57-8b91-45e2-8521-ef0f27877a2c,3
70f8eaae-1146-44ac-bac9-bc157b63170c,a0277689-7d80-4fb2-a3c5-e40e54a79ba1,fbc2bc57-8b91-45e2-8521-ef0f27877a2c,3
48330e24-aa42-45f1-9d47-b87b1b9ff2a2,b5b51e56-492a-49cd-8be4-d7c7569c8e25,354d53ef-94ae-46cf-b649-7636a5a7a88d,Medium
71572fd4-8eb9-45a0-8187-011f82f6ec27,b5b51e56-492a-49cd-8be4-d7c7569c8e25,fbc2bc57-8b91-45e2-8521-ef0f27877a2c,5
18f00c5e-a9e2-47c1-a40a-75796322dd2b,c456a60f-0182-4246-a4b8-550cc6c5b877,354d53ef-94ae-46cf-b649-7636a5a7a88d,High
d40165e1-2264-42f6-a7cd-f41fbee2ee28,c456a60f-0182-4246-a4b8-550cc6c5b877,fbc2bc57-8b91-45e2-8521-ef0f27877a2c,2
46a4de7b-0b9e-4627-a1bc-940ea48f2c51,9f3cc3d6-f012-4cf2-ae8c-e49d8d71df5f,fbc2bc57-8b91-45e2-8521-ef0f27877a2c,1
78f482eb-631c-4bf2-a4b3-af9e43b6801a,3ed9c92c-87fd-43a5-a4f8-6c854e539749,354d53ef-94ae-46cf-b649-7636a5a7a88d,High
79bdf8eb-986a-4052-aa88-b8a559a2dc8c,3ed9c92c-87fd-43a5-a4f8-6c854e539749,fbc2bc57-8b91-45e2-8521-ef0f27877a2c,2
6edd163f-3021-4296-b8a2-792fd7614f47,10dc3438-29f0-4c55-a47a-c95ab959bd43,354d53ef-94ae-46cf-b649-7636a5a7a88d,High
218e74c2-20ad-4e0e-b359-d568128e07bb,10dc3438-29f0-4c55-a47a-c95ab959bd43,fbc2bc57-8b91-45e2-8521-ef0f27877a2c,1
5f89f0e6-21a5-4182-bd7d-688ba14e18cd,3b335bff-1478-4ad7-8885-7839723e2537,354d53ef-94ae-46cf-b649-7636a5a7a88d,Low
abc443d1-0f85-42ad-9b3f-5a8212a6d5b7,3b335bff-1478-4ad7-8885-7839723e2537,fbc2bc57-8b91-45e2-8521-ef0f27877a2c,5
5b3a0023-5b9c-4567-b84b-697537b5930a,4014b29c-c74b-421d-89fe-8a129bc2f38c,354d53ef-94ae-46cf-b649-7636a5a7a88d,High
ef35cac5-e428-495d-a939-5553fbc068e8,78125fa5-18de-4e26-a9b8-d528848cd42b,354d53ef-94ae-46cf-b649-7636a5a7a88d,Medium
48824514-7602-4a8f-81ee-0ce8fc3e22d0,78125fa5-18de-4e26-a9b8-d528848cd42b,fbc2bc57-8b91-45e2-8521-ef0f27877a2c,5
8bdeafd6-2c8a-4be8-999e-e66937a4e3e9,6ebb9d4e-4a98-491e-8ecb-7c7dd9f0b85c,354d53ef-94ae-46cf-b649-7636a5a7a88d,Low
